transaction_id,customer_id,product_id,dealer_id,area_id,transaction_date,quantity,unit_price,sales_amount
T002777,C0072,P011,D007,A001,2025-04-12,4,42000.0,168000.0
T002778,C0316,P014,D010,A002,2026-02-20,7,28000.0,196000.0
T002779,C0863,P012,D018,A004,2024-06-04,15,29450.0,441750.0
T002780,C0411,P006,D011,A002,2026-05-28,6,18500.0,111000.0
T002781,C0088,P008,D006,A001,2026-04-11,7,54000.0,378000.0
T002782,C1618,P002,D034,A010,2024-10-07,10,6175.0,61750.0
T002783,C1869,P010,D041,A013,2025-03-26,15,20900.0,313500.0
T002784,C1528,P011,D030,A009,2025-05-04,14,39900.0,558600.0
T002785,C1642,P002,D034,A010,2025-02-01,3,6500.0,19500.0
T002786,C0467,P009,D012,A003,2026-08-14,15,8075.0,121125.0
T002787,C1828,P004,D041,A013,2024-01-16,2,38000.0,76000.0
T002788,C0379,P006,D011,A002,2024-01-06,14,17575.0,246050.0
T002789,C1815,P003,D041,A013,2025-12-13,14,114000.0,1596000.0
T002790,C1888,P012,D039,A013,2025-01-05,6,31000.0,186000.0
T002791,C1370,P001,D027,A007,2025-02-02,1,45000.0,45000.0
T002792,C1869,P013,D038,A013,2025-11-14,13,90250.0,1173250.0
T002793,C1091,P007,D019,A005,2026-05-16,10,80750.0,807500.0
T002794,C0501,P013,D012,A003,2024-05-22,2,95000.0,190000.0
T002795,C0847,P009,D014,A004,2025-11-01,13,8075.0,104975.0
T002796,C1128,P007,D025,A005,2025-08-09,10,80750.0,807500.0
T002797,C0125,P015,D006,A001,2026-04-19,9,49000.0,441000.0
T002798,C1184,P004,D019,A005,2024-03-03,5,38000.0,190000.0
T002799,C1869,P015,D041,A013,2026-08-29,11,46550.0,512050.0
T002800,C0370,P006,D010,A002,2026-01-12,7,18500.0,129500.0
T002801,C1527,P013,D031,A009,2026-06-18,3,95000.0,285000.0
T002802,C1743,P012,D037,A012,2026-04-21,5,31000.0,155000.0
T002803,C1803,P011,D039,A013,2026-04-28,1,42000.0,42000.0
T002804,C1828,P012,D041,A013,2025-09-14,4,31000.0,124000.0
T002805,C1016,P010,D023,A005,2024-03-08,7,22000.0,154000.0
T002806,C1855,P003,D039,A013,2026-03-11,10,114000.0,1140000.0
T002807,C1462,P011,D029,A008,2024-12-17,3,42000.0,126000.0
T002808,C0309,P013,D004,A001,2026-07-22,2,95000.0,190000.0
T002809,C0939,P010,D015,A004,2025-09-11,14,20900.0,292600.0
T002810,C1381,P015,D027,A007,2024-11-16,3,49000.0,147000.0
T002811,C0478,P011,D012,A003,2026-02-17,4,42000.0,168000.0
T002812,C1221,P009,D022,A005,2025-06-03,2,8500.0,17000.0
T002813,C1279,P004,D026,A006,2025-03-12,5,38000.0,190000.0
T002814,C0311,P009,D011,A002,2025-05-05,2,8500.0,17000.0
T002815,C1084,P011,D025,A005,2025-12-11,1,42000.0,42000.0
T002816,C1487,P013,D033,A009,2025-06-27,8,95000.0,760000.0
T002817,C0984,P012,D020,A005,2024-01-17,12,29450.0,353400.0
T002818,C0021,P008,D002,A001,2024-04-29,7,54000.0,378000.0
T002819,C0013,P001,D002,A001,2024-05-29,4,45000.0,180000.0
T002820,C0687,P001,D014,A004,2025-09-29,6,45000.0,270000.0
T002821,C1781,P008,D041,A013,2026-02-27,4,54000.0,216000.0
T002822,C0443,P014,D010,A002,2025-05-15,14,26600.0,372400.0
T002823,C1212,P011,D025,A005,2024-05-29,5,42000.0,210000.0
T002824,C0426,P002,D011,A002,2025-11-22,4,6500.0,26000.0
T002825,C0629,P012,D017,A004,2025-03-11,3,31000.0,93000.0
T002826,C1633,P007,D034,A010,2024-04-15,3,85000.0,255000.0
T002827,C1403,P003,D027,A007,2024-07-31,1,120000.0,120000.0
T002828,C0171,P004,D001,A001,2026-01-30,9,38000.0,342000.0
T002829,C0828,P011,D017,A004,2024-05-22,9,42000.0,378000.0
T002830,C0049,P003,D007,A001,2024-04-23,1,120000.0,120000.0
T002831,C0948,P002,D014,A004,2025-10-13,8,6500.0,52000.0
T002832,C1265,P005,D026,A006,2024-06-01,3,12500.0,37500.0
T002833,C0217,P008,D007,A001,2024-01-24,9,54000.0,486000.0
T002834,C0556,P011,D013,A004,2025-03-23,11,39900.0,438900.0
T002835,C0762,P013,D014,A004,2025-10-06,7,95000.0,665000.0
T002836,C1765,P006,D037,A012,2024-12-05,2,18500.0,37000.0
T002837,C1886,P015,D038,A013,2024-02-03,9,49000.0,441000.0
T002838,C0072,P005,D006,A001,2024-05-11,3,12500.0,37500.0
T002839,C1468,P001,D029,A008,2025-03-04,1,45000.0,45000.0
T002840,C0714,P003,D018,A004,2025-10-31,9,120000.0,1080000.0
T002841,C0749,P005,D018,A004,2024-05-25,15,11875.0,178125.0
T002842,C1453,P004,D029,A008,2025-03-21,13,36100.0,469300.0
T002843,C1761,P010,D037,A012,2026-06-11,7,22000.0,154000.0
T002844,C1815,P015,D041,A013,2025-09-18,7,49000.0,343000.0
T002845,C1100,P004,D020,A005,2026-05-28,1,38000.0,38000.0
T002846,C0687,P001,D016,A004,2024-04-11,7,45000.0,315000.0
T002847,C1520,P011,D032,A009,2024-10-24,13,39900.0,518700.0
T002848,C0489,P012,D012,A003,2025-05-16,7,31000.0,217000.0
T002849,C1082,P012,D020,A005,2025-06-12,1,31000.0,31000.0
T002850,C0691,P001,D015,A004,2026-04-17,1,45000.0,45000.0
T002851,C1251,P010,D026,A006,2024-04-11,12,20900.0,250800.0
T002852,C0466,P003,D012,A003,2025-01-16,3,120000.0,360000.0
T002853,C0372,P013,D008,A002,2024-11-28,9,95000.0,855000.0
T002854,C1761,P011,D037,A012,2024-08-28,6,42000.0,252000.0
T002855,C0192,P005,D004,A001,2025-02-18,3,12500.0,37500.0
T002856,C0991,P006,D019,A005,2026-03-01,2,18500.0,37000.0
T002857,C0423,P014,D010,A002,2024-11-23,9,28000.0,252000.0
T002858,C0059,P012,D005,A001,2025-07-19,9,31000.0,279000.0
T002859,C0057,P008,D003,A001,2025-06-28,10,51300.0,513000.0
T002860,C0343,P006,D008,A002,2025-12-24,13,17575.0,228475.0
T002861,C1670,P013,D035,A010,2026-04-26,15,90250.0,1353750.0
T002862,C0546,P012,D015,A004,2025-12-09,13,29450.0,382850.0
T002863,C1815,P003,D038,A013,2024-11-29,12,114000.0,1368000.0
T002864,C1105,P008,D023,A005,2025-09-13,14,51300.0,718200.0
T002865,C0847,P010,D017,A004,2024-08-16,1,22000.0,22000.0
T002866,C1104,P003,D022,A005,2026-06-14,5,120000.0,600000.0
T002867,C1007,P007,D019,A005,2025-07-16,10,80750.0,807500.0
T002868,C1464,P001,D029,A008,2026-06-18,6,45000.0,270000.0
T002869,C0546,P013,D014,A004,2024-07-25,7,95000.0,665000.0
T002870,C0680,P001,D017,A004,2024-07-19,5,45000.0,225000.0
T002871,C1725,P011,D036,A011,2024-01-08,11,39900.0,438900.0
T002872,C1808,P012,D039,A013,2026-01-18,14,29450.0,412300.0
T002873,C1715,P015,D036,A011,2025-04-22,2,49000.0,98000.0
T002874,C0805,P015,D013,A004,2026-07-23,13,46550.0,605150.0
T002875,C1504,P009,D032,A009,2026-06-22,14,8075.0,113050.0
T002876,C0938,P009,D017,A004,2025-06-08,7,8500.0,59500.0
T002877,C0980,P005,D025,A005,2024-08-28,10,11875.0,118750.0
T002878,C0399,P015,D008,A002,2025-10-22,1,49000.0,49000.0
T002879,C1123,P010,D023,A005,2026-05-20,13,20900.0,271700.0
T002880,C0361,P006,D011,A002,2025-12-01,15,17575.0,263625.0
T002881,C0642,P014,D013,A004,2025-04-07,7,28000.0,196000.0
T002882,C1646,P003,D035,A010,2025-10-17,13,114000.0,1482000.0
T002883,C0406,P008,D010,A002,2025-08-04,2,54000.0,108000.0
T002884,C0124,P006,D005,A001,2025-10-29,15,17575.0,263625.0
T002885,C0122,P011,D006,A001,2025-12-28,14,39900.0,558600.0
T002886,C1799,P012,D041,A013,2025-01-07,9,31000.0,279000.0
T002887,C0993,P011,D022,A005,2024-12-03,7,42000.0,294000.0
T002888,C0782,P008,D017,A004,2024-11-12,14,51300.0,718200.0
T002889,C1568,P014,D031,A009,2024-02-28,8,28000.0,224000.0
T002890,C1607,P008,D035,A010,2024-04-06,15,51300.0,769500.0
T002891,C0645,P001,D018,A004,2025-10-03,1,45000.0,45000.0
T002892,C1325,P003,D027,A007,2024-07-14,4,120000.0,480000.0
T002893,C1486,P004,D031,A009,2025-02-22,10,36100.0,361000.0
T002894,C1247,P006,D026,A006,2026-01-15,3,18500.0,55500.0
T002895,C0292,P011,D007,A001,2025-02-06,6,42000.0,252000.0
T002896,C1683,P011,D036,A011,2026-04-08,2,42000.0,84000.0
T002897,C1039,P012,D019,A005,2024-07-11,3,31000.0,93000.0
T002898,C0546,P005,D016,A004,2026-03-22,10,11875.0,118750.0
T002899,C0819,P006,D015,A004,2025-01-11,6,18500.0,111000.0
T002900,C0058,P003,D001,A001,2024-02-11,7,120000.0,840000.0
T002901,C0246,P005,D003,A001,2026-08-17,15,11875.0,178125.0
T002902,C1479,P007,D030,A009,2026-02-23,3,85000.0,255000.0
T002903,C0001,P010,D001,A001,2025-10-12,3,22000.0,66000.0
T002904,C0799,P014,D016,A004,2024-11-28,1,28000.0,28000.0
T002905,C1017,P003,D025,A005,2024-06-02,15,114000.0,1710000.0
T002906,C0099,P001,D003,A001,2025-01-30,5,45000.0,225000.0
T002907,C1845,P011,D038,A013,2026-08-17,5,42000.0,210000.0
T002908,C0437,P001,D009,A002,2025-02-21,4,45000.0,180000.0
T002909,C0584,P008,D017,A004,2025-09-12,13,51300.0,666900.0
T002910,C0583,P011,D014,A004,2025-05-14,7,42000.0,294000.0
T002911,C0444,P011,D011,A002,2024-02-06,1,42000.0,42000.0
T002912,C0005,P007,D005,A001,2025-01-21,12,80750.0,969000.0
T002913,C1403,P007,D027,A007,2024-07-07,11,80750.0,888250.0
T002914,C1834,P006,D038,A013,2025-02-14,2,18500.0,37000.0
T002915,C0431,P015,D011,A002,2024-01-25,15,46550.0,698250.0
T002916,C1265,P003,D026,A006,2024-02-27,4,120000.0,480000.0
T002917,C1425,P001,D029,A008,2025-03-22,10,42750.0,427500.0
T002918,C1635,P012,D034,A010,2025-07-18,11,29450.0,323950.0
T002919,C0810,P004,D017,A004,2026-01-22,11,36100.0,397100.0
T002920,C0580,P007,D018,A004,2025-09-16,3,85000.0,255000.0
T002921,C0635,P008,D013,A004,2024-06-12,3,54000.0,162000.0
T002922,C1373,P003,D027,A007,2025-06-07,4,120000.0,480000.0
T002923,C1577,P008,D030,A009,2024-11-19,5,54000.0,270000.0
T002924,C0356,P009,D011,A002,2026-03-19,3,8500.0,25500.0
T002925,C0713,P003,D014,A004,2025-12-10,11,114000.0,1254000.0
T002926,C1734,P002,D037,A012,2025-03-07,10,6175.0,61750.0
T002927,C1559,P012,D033,A009,2025-01-09,9,31000.0,279000.0
T002928,C1873,P008,D041,A013,2024-01-14,14,51300.0,718200.0
T002929,C1453,P011,D029,A008,2026-06-26,14,39900.0,558600.0
T002930,C0749,P015,D015,A004,2024-06-30,6,49000.0,294000.0
T002931,C1122,P005,D022,A005,2025-05-21,9,12500.0,112500.0
T002932,C1261,P012,D026,A006,2025-03-02,6,31000.0,186000.0
T002933,C0144,P007,D001,A001,2024-05-25,15,80750.0,1211250.0
T002934,C1049,P015,D020,A005,2025-07-12,5,49000.0,245000.0
T002935,C1367,P003,D027,A007,2026-07-04,7,120000.0,840000.0
T002936,C0318,P007,D010,A002,2024-05-02,8,85000.0,680000.0
T002937,C1504,P002,D033,A009,2024-02-04,6,6500.0,39000.0
T002938,C1107,P001,D025,A005,2024-07-25,2,45000.0,90000.0
T002939,C1816,P005,D041,A013,2026-06-09,10,11875.0,118750.0
T002940,C0069,P009,D002,A001,2026-07-08,2,8500.0,17000.0
T002941,C0515,P011,D012,A003,2024-08-31,6,42000.0,252000.0
T002942,C1136,P013,D019,A005,2024-03-27,10,90250.0,902500.0
T002943,C0570,P005,D017,A004,2024-01-21,9,12500.0,112500.0
T002944,C1374,P001,D028,A007,2025-05-12,14,42750.0,598500.0
T002945,C1464,P011,D029,A008,2026-01-11,1,42000.0,42000.0
T002946,C0197,P004,D004,A001,2025-07-15,10,36100.0,361000.0
T002947,C1003,P012,D020,A005,2025-10-25,15,29450.0,441750.0
T002948,C0997,P002,D019,A005,2024-02-05,15,6175.0,92625.0
T002949,C0710,P001,D013,A004,2025-05-23,9,45000.0,405000.0
T002950,C1787,P006,D038,A013,2024-06-01,6,18500.0,111000.0
T002951,C1595,P013,D034,A010,2025-12-21,11,90250.0,992750.0
T002952,C1334,P011,D027,A007,2025-09-26,15,39900.0,598500.0
T002953,C1374,P008,D028,A007,2025-10-25,8,54000.0,432000.0
T002954,C0900,P006,D018,A004,2024-08-23,14,17575.0,246050.0
T002955,C1773,P008,D037,A012,2024-09-17,14,51300.0,718200.0
T002956,C1329,P011,D028,A007,2025-11-16,11,39900.0,438900.0
T002957,C1403,P002,D028,A007,2026-03-08,12,6175.0,74100.0
T002958,C1659,P013,D035,A010,2024-04-05,15,90250.0,1353750.0
T002959,C0531,P013,D012,A003,2026-06-08,8,95000.0,760000.0
T002960,C1559,P013,D033,A009,2025-01-23,9,95000.0,855000.0
T002961,C0376,P001,D010,A002,2024-12-17,8,45000.0,360000.0
T002962,C0668,P011,D013,A004,2026-03-30,6,42000.0,252000.0
T002963,C0647,P009,D013,A004,2024-10-08,5,8500.0,42500.0
T002964,C1857,P014,D040,A013,2025-05-30,7,28000.0,196000.0
T002965,C1648,P008,D035,A010,2024-09-28,6,54000.0,324000.0
T002966,C1340,P004,D027,A007,2024-09-21,6,38000.0,228000.0
T002967,C1397,P002,D027,A007,2026-07-11,2,6500.0,13000.0
T002968,C1077,P009,D021,A005,2026-03-30,12,8075.0,96900.0
T002969,C1812,P007,D040,A013,2025-09-02,4,85000.0,340000.0
T002970,C0970,P007,D019,A005,2025-05-27,11,80750.0,888250.0
T002971,C0728,P012,D014,A004,2025-10-28,5,31000.0,155000.0
T002972,C0311,P013,D008,A002,2026-06-24,3,95000.0,285000.0
T002973,C1518,P006,D033,A009,2025-11-09,15,17575.0,263625.0
T002974,C1413,P014,D027,A007,2026-04-22,10,26600.0,266000.0
T002975,C0733,P009,D013,A004,2026-01-05,10,8075.0,80750.0
T002976,C0042,P005,D004,A001,2025-11-30,5,12500.0,62500.0
T002977,C1611,P007,D034,A010,2024-10-28,3,85000.0,255000.0
T002978,C0018,P008,D006,A001,2025-07-14,15,51300.0,769500.0
T002979,C1350,P002,D028,A007,2025-03-16,2,6500.0,13000.0
T002980,C1839,P013,D040,A013,2024-12-18,13,90250.0,1173250.0
T002981,C0849,P014,D016,A004,2025-09-26,15,26600.0,399000.0
T002982,C0453,P009,D011,A002,2026-08-21,8,8500.0,68000.0
T002983,C1354,P015,D028,A007,2026-02-15,5,49000.0,245000.0
T002984,C1577,P010,D031,A009,2026-01-09,15,20900.0,313500.0
T002985,C1053,P015,D019,A005,2025-12-08,6,49000.0,294000.0
T002986,C1834,P011,D038,A013,2025-12-16,10,39900.0,399000.0
T002987,C0093,P001,D001,A001,2024-06-05,14,42750.0,598500.0
T002988,C0991,P005,D022,A005,2025-09-10,4,12500.0,50000.0
T002989,C1381,P002,D027,A007,2025-01-03,7,6500.0,45500.0
T002990,C1667,P012,D034,A010,2026-06-07,15,29450.0,441750.0
T002991,C0351,P007,D010,A002,2025-09-20,5,85000.0,425000.0
T002992,C1543,P002,D033,A009,2024-02-05,3,6500.0,19500.0
T002993,C1060,P004,D020,A005,2024-02-24,4,38000.0,152000.0
T002994,C0757,P015,D018,A004,2026-01-02,13,46550.0,605150.0
T002995,C0253,P003,D003,A001,2024-11-01,8,120000.0,960000.0
T002996,C1668,P013,D034,A010,2024-05-13,11,90250.0,992750.0
T002997,C0300,P009,D007,A001,2024-07-09,9,8500.0,76500.0
T002998,C0599,P007,D016,A004,2024-03-20,6,85000.0,510000.0
T002999,C0560,P009,D015,A004,2025-06-09,7,8500.0,59500.0
T003000,C1678,P014,D036,A011,2024-03-22,9,28000.0,252000.0
T003001,C1292,P003,D026,A006,2024-05-22,2,120000.0,240000.0
T003002,C1535,P007,D033,A009,2025-08-21,1,85000.0,85000.0
T003003,C0487,P010,D012,A003,2024-06-28,9,22000.0,198000.0
T003004,C1187,P005,D022,A005,2026-06-23,1,12500.0,12500.0
T003005,C1095,P004,D025,A005,2025-11-21,3,38000.0,114000.0
T003006,C1600,P002,D034,A010,2024-08-02,12,6175.0,74100.0
T003007,C1740,P007,D037,A012,2024-10-27,3,85000.0,255000.0
T003008,C0021,P007,D002,A001,2025-03-13,9,85000.0,765000.0
T003009,C1292,P003,D026,A006,2026-01-26,7,120000.0,840000.0
T003010,C0094,P015,D004,A001,2025-04-04,9,49000.0,441000.0
T003011,C1055,P012,D019,A005,2025-02-20,3,31000.0,93000.0
T003012,C0554,P011,D018,A004,2024-12-21,14,39900.0,558600.0
T003013,C0587,P015,D016,A004,2024-06-26,4,49000.0,196000.0
T003014,C0680,P008,D016,A004,2025-10-21,12,51300.0,615600.0
T003015,C1183,P009,D021,A005,2025-12-23,10,8075.0,80750.0
T003016,C0646,P004,D018,A004,2025-10-13,11,36100.0,397100.0
T003017,C1412,P013,D028,A007,2026-08-02,15,90250.0,1353750.0
T003018,C0775,P001,D018,A004,2024-06-05,6,45000.0,270000.0
T003019,C0119,P010,D006,A001,2026-03-19,12,20900.0,250800.0
T003020,C1512,P015,D033,A009,2025-10-26,1,49000.0,49000.0
T003021,C0550,P009,D017,A004,2026-05-24,2,8500.0,17000.0
T003022,C0836,P014,D015,A004,2025-02-13,14,26600.0,372400.0
T003023,C1311,P013,D028,A007,2025-01-24,10,90250.0,902500.0
T003024,C0645,P015,D015,A004,2026-02-03,11,46550.0,512050.0
T003025,C0104,P012,D002,A001,2025-09-30,14,29450.0,412300.0
T003026,C0718,P010,D015,A004,2024-12-26,9,22000.0,198000.0
T003027,C1803,P011,D041,A013,2026-07-01,3,42000.0,126000.0
T003028,C1224,P010,D025,A005,2025-08-30,11,20900.0,229900.0
T003029,C1288,P008,D026,A006,2024-01-25,11,51300.0,564300.0
T003030,C1206,P003,D024,A005,2024-02-18,4,120000.0,480000.0
T003031,C0385,P004,D011,A002,2024-04-03,14,36100.0,505400.0
T003032,C0803,P007,D017,A004,2025-10-01,1,85000.0,85000.0
T003033,C1447,P002,D029,A008,2025-07-07,11,6175.0,67925.0
T003034,C0189,P004,D004,A001,2024-10-13,14,36100.0,505400.0
T003035,C0536,P011,D012,A003,2025-05-17,3,42000.0,126000.0
T003036,C0534,P015,D012,A003,2025-01-09,10,46550.0,465500.0
T003037,C0833,P015,D017,A004,2025-11-14,15,46550.0,698250.0
T003038,C1865,P006,D040,A013,2025-01-11,1,18500.0,18500.0
T003039,C0116,P011,D004,A001,2024-05-17,10,39900.0,399000.0
T003040,C1010,P009,D021,A005,2026-06-15,15,8075.0,121125.0
T003041,C0352,P006,D009,A002,2025-12-07,6,18500.0,111000.0
T003042,C1841,P003,D038,A013,2026-08-23,8,120000.0,960000.0
T003043,C0211,P003,D007,A001,2026-02-16,2,120000.0,240000.0
T003044,C0768,P010,D018,A004,2025-12-27,3,22000.0,66000.0
T003045,C1421,P005,D029,A008,2024-11-23,3,12500.0,37500.0
T003046,C1354,P011,D027,A007,2025-04-29,11,39900.0,438900.0
T003047,C0810,P001,D017,A004,2026-01-18,13,42750.0,555750.0
T003048,C0670,P012,D015,A004,2025-11-30,14,29450.0,412300.0
T003049,C0762,P003,D018,A004,2024-10-18,15,114000.0,1710000.0
T003050,C0514,P004,D012,A003,2024-08-27,5,38000.0,190000.0
T003051,C0402,P005,D008,A002,2024-06-29,13,11875.0,154375.0
T003052,C0953,P006,D018,A004,2026-04-30,11,17575.0,193325.0
T003053,C0520,P010,D012,A003,2025-12-25,1,22000.0,22000.0
T003054,C0552,P005,D013,A004,2024-05-19,13,11875.0,154375.0
T003055,C1251,P007,D026,A006,2024-03-29,9,85000.0,765000.0
T003056,C1836,P013,D040,A013,2026-01-28,12,90250.0,1083000.0
T003057,C1142,P008,D019,A005,2024-07-25,4,54000.0,216000.0
T003058,C0137,P003,D004,A001,2025-03-13,9,120000.0,1080000.0
T003059,C0130,P014,D002,A001,2024-04-28,13,26600.0,345800.0
T003060,C1815,P002,D039,A013,2025-05-29,2,6500.0,13000.0
T003061,C0571,P005,D017,A004,2024-02-05,3,12500.0,37500.0
T003062,C0165,P009,D006,A001,2025-06-24,12,8075.0,96900.0
T003063,C1135,P013,D021,A005,2024-06-10,4,95000.0,380000.0
T003064,C1187,P014,D023,A005,2024-02-06,9,28000.0,252000.0
T003065,C1236,P007,D023,A005,2026-01-14,14,80750.0,1130500.0
T003066,C0518,P004,D012,A003,2026-06-21,14,36100.0,505400.0
T003067,C0024,P015,D006,A001,2026-06-20,12,46550.0,558600.0
T003068,C1832,P011,D039,A013,2025-12-08,9,42000.0,378000.0
T003069,C0489,P013,D012,A003,2024-10-24,1,95000.0,95000.0
T003070,C1298,P012,D026,A006,2026-03-11,3,31000.0,93000.0
T003071,C1358,P013,D028,A007,2025-08-29,6,95000.0,570000.0
T003072,C1164,P015,D023,A005,2025-05-01,13,46550.0,605150.0
T003073,C0612,P008,D015,A004,2026-02-08,12,51300.0,615600.0
T003074,C0525,P003,D012,A003,2024-03-18,14,114000.0,1596000.0
T003075,C1132,P001,D025,A005,2024-07-19,11,42750.0,470250.0
T003076,C1668,P002,D034,A010,2024-11-19,13,6175.0,80275.0
T003077,C1811,P013,D041,A013,2026-05-30,13,90250.0,1173250.0
T003078,C0201,P001,D001,A001,2024-12-19,10,42750.0,427500.0
T003079,C0296,P014,D004,A001,2025-02-10,11,26600.0,292600.0
T003080,C1803,P013,D039,A013,2024-08-11,12,90250.0,1083000.0
T003081,C1419,P011,D028,A007,2025-06-19,14,39900.0,558600.0
T003082,C1695,P015,D036,A011,2024-10-07,11,46550.0,512050.0
T003083,C0393,P004,D010,A002,2024-08-08,14,36100.0,505400.0
T003084,C1117,P009,D025,A005,2025-05-17,5,8500.0,42500.0
T003085,C1340,P009,D027,A007,2025-09-30,15,8075.0,121125.0
T003086,C1304,P012,D026,A006,2026-05-10,10,29450.0,294500.0
T003087,C0782,P006,D017,A004,2026-05-08,12,17575.0,210900.0
T003088,C0025,P012,D003,A001,2024-12-30,6,31000.0,186000.0
T003089,C1106,P010,D022,A005,2026-03-11,1,22000.0,22000.0
T003090,C0494,P013,D012,A003,2025-03-14,8,95000.0,760000.0
T003091,C0877,P008,D014,A004,2025-02-09,15,51300.0,769500.0
T003092,C1823,P004,D038,A013,2024-02-03,5,38000.0,190000.0
T003093,C0763,P009,D015,A004,2025-02-27,7,8500.0,59500.0
T003094,C1612,P012,D035,A010,2024-04-10,7,31000.0,217000.0
T003095,C0366,P007,D009,A002,2024-04-18,8,85000.0,680000.0
T003096,C1291,P008,D026,A006,2024-02-08,2,54000.0,108000.0
T003097,C1854,P002,D038,A013,2026-02-06,13,6175.0,80275.0
T003098,C0192,P003,D005,A001,2024-04-25,12,114000.0,1368000.0
T003099,C0012,P002,D001,A001,2025-02-28,9,6500.0,58500.0
T003100,C0839,P001,D014,A004,2026-06-17,7,45000.0,315000.0
T003101,C0165,P012,D006,A001,2024-01-23,13,29450.0,382850.0
T003102,C1443,P007,D029,A008,2026-07-20,5,85000.0,425000.0
T003103,C1755,P007,D037,A012,2026-08-05,14,80750.0,1130500.0
T003104,C0840,P013,D013,A004,2024-07-22,5,95000.0,475000.0
T003105,C0497,P006,D012,A003,2025-11-21,7,18500.0,129500.0
T003106,C0842,P014,D013,A004,2024-04-04,10,26600.0,266000.0
T003107,C1391,P013,D027,A007,2024-08-13,9,95000.0,855000.0
T003108,C0013,P011,D002,A001,2025-12-08,2,42000.0,84000.0
T003109,C1121,P014,D025,A005,2024-07-31,7,28000.0,196000.0
T003110,C1168,P014,D019,A005,2026-08-22,10,26600.0,266000.0
T003111,C1214,P013,D023,A005,2024-07-17,5,95000.0,475000.0
T003112,C0467,P007,D012,A003,2024-02-03,9,85000.0,765000.0
T003113,C1374,P013,D028,A007,2026-05-26,15,90250.0,1353750.0
T003114,C0163,P009,D003,A001,2024-07-12,14,8075.0,113050.0
T003115,C0385,P001,D011,A002,2024-06-25,13,42750.0,555750.0
T003116,C1685,P010,D036,A011,2026-06-16,12,20900.0,250800.0
T003117,C1421,P006,D029,A008,2024-10-18,10,17575.0,175750.0
T003118,C0022,P003,D007,A001,2024-03-27,12,114000.0,1368000.0
T003119,C0481,P006,D012,A003,2024-05-13,8,18500.0,148000.0
T003120,C0413,P002,D011,A002,2026-08-10,12,6175.0,74100.0
T003121,C0523,P004,D012,A003,2024-11-09,8,38000.0,304000.0
T003122,C0478,P006,D012,A003,2024-08-27,6,18500.0,111000.0
T003123,C0110,P009,D002,A001,2026-04-23,3,8500.0,25500.0
T003124,C0892,P008,D018,A004,2024-04-03,11,51300.0,564300.0
T003125,C1412,P001,D028,A007,2025-07-23,2,45000.0,90000.0
T003126,C1155,P011,D021,A005,2025-04-04,7,42000.0,294000.0
T003127,C1292,P005,D026,A006,2025-07-26,5,12500.0,62500.0
T003128,C0149,P011,D006,A001,2026-07-01,11,39900.0,438900.0
T003129,C1816,P013,D039,A013,2025-10-17,4,95000.0,380000.0
T003130,C1611,P012,D035,A010,2026-05-30,7,31000.0,217000.0
T003131,C1558,P004,D030,A009,2026-07-29,3,38000.0,114000.0
T003132,C1587,P008,D033,A009,2024-04-08,14,51300.0,718200.0
T003133,C1786,P012,D038,A013,2026-05-05,9,31000.0,279000.0
T003134,C1049,P013,D023,A005,2024-10-11,2,95000.0,190000.0
T003135,C0390,P002,D008,A002,2025-03-02,2,6500.0,13000.0
T003136,C1178,P007,D024,A005,2025-10-27,2,85000.0,170000.0
T003137,C1430,P001,D029,A008,2025-01-06,13,42750.0,555750.0
T003138,C1421,P015,D029,A008,2024-08-05,12,46550.0,558600.0
T003139,C1016,P013,D021,A005,2025-12-28,3,95000.0,285000.0
T003140,C0120,P005,D005,A001,2025-11-21,14,11875.0,166250.0
T003141,C0713,P009,D017,A004,2026-06-27,2,8500.0,17000.0
T003142,C1773,P015,D037,A012,2024-06-09,2,49000.0,98000.0
T003143,C1109,P009,D020,A005,2026-02-12,3,8500.0,25500.0
T003144,C1039,P007,D024,A005,2025-02-19,7,85000.0,595000.0
T003145,C0520,P015,D012,A003,2025-07-16,4,49000.0,196000.0
T003146,C0710,P007,D015,A004,2025-02-16,13,80750.0,1049750.0
T003147,C1726,P001,D036,A011,2024-07-12,11,42750.0,470250.0
T003148,C1279,P014,D026,A006,2025-04-02,1,28000.0,28000.0
T003149,C1520,P011,D033,A009,2026-07-30,12,39900.0,478800.0
T003150,C0883,P010,D014,A004,2024-06-17,1,22000.0,22000.0
T003151,C1203,P001,D023,A005,2026-06-29,15,42750.0,641250.0
